index,Consumption,Solar,Wind
2020-03-04T03:00:00.0,24.987697778,0.0,105.95
2020-03-04T04:00:00.0,20.617355556,0.0,113.98
2020-03-04T05:00:00.0,17.092398889000002,0.0,100.15
2020-03-04T06:00:00.0,16.799976667,0.1501,109.11
2020-03-04T07:00:00.0,25.383631111,2.2283333,108.3
2020-03-04T08:00:00.0,23.562515555999997,5.7194166,99.88
2020-03-04T09:00:00.0,24.527188889,7.3510833,95.18
2020-03-04T10:00:00.0,26.69746,8.1165,64.27
2020-03-04T11:00:00.0,18.878413333,7.477416700000001,67.49
2020-03-04T12:00:00.0,21.356782222,5.9963334,80.08
2020-03-04T13:00:00.0,21.938264444,6.313666700000001,106.86
2020-03-04T14:00:00.0,27.184711111,5.8739166,25.28
2020-03-04T15:00:00.0,22.967991111,3.69275,50.4
2020-03-04T16:00:00.0,22.629706666999997,0.3074167,26.19
2020-03-04T17:00:00.0,21.265082222,0.0,38.2
2020-03-04T18:00:00.0,42.584577778,0.0,34.66
2020-03-04T19:00:00.0,37.529795555999996,0.0,16.48
2020-03-04T20:00:00.0,22.420773333000003,0.0,7.79
2020-03-04T21:00:00.0,30.558322221999997,0.0,8.6
2020-03-04T22:00:00.0,23.912,0.0,13.43
2020-03-04T23:00:00.0,19.971533333,0.0,8.45
2020-03-05T00:00:00.0,18.547393333,0.0,10.69
2020-03-05T01:00:00.0,23.849057778000002,0.0,6.83
2020-03-05T02:00:00.0,22.2674,0.0,17.73
2020-03-05T03:00:00.0,24.644324444000002,0.0,32.73
2020-03-05T04:00:00.0,15.39511,0.0,30.52
2020-03-05T05:00:00.0,16.127173332999998,0.0,23.98
2020-03-05T06:00:00.0,14.238404444,0.0,71.51
2020-03-05T07:00:00.0,21.313524444000002,0.0626667,42.12
2020-03-05T08:00:00.0,21.821948889,1.2763333000000001,31.1
2020-03-05T09:00:00.0,19.560244444000002,10.662166599999999,19.43
2020-03-05T10:00:00.0,17.100464444,21.1484995,16.97
2020-03-05T11:00:00.0,16.937992222000002,41.815417,22.76
2020-03-05T12:00:00.0,20.079364444,35.322,8.3
2020-03-05T13:00:00.0,22.970422222,13.322500000000002,13.36
2020-03-05T14:00:00.0,25.059395556,14.8150835,15.01
2020-03-05T15:00:00.0,22.924562222,7.9933333,4.19
2020-03-05T16:00:00.0,44.693897778,0.968,8.3
2020-03-05T17:00:00.0,37.559382221999996,0.0,17.84
2020-03-05T18:00:00.0,30.0435,0.0,14.6
2020-03-05T19:00:00.0,30.571182221999997,0.0,2.33
2020-03-05T20:00:00.0,25.320411111,0.0,8.25
2020-03-05T21:00:00.0,26.344777778,0.0,7.43
2020-03-05T22:00:00.0,22.638657778000002,0.0,0.0
2020-03-05T23:00:00.0,18.841093333,0.0,7.38
2020-03-06T00:00:00.0,17.387123332999998,0.0,2.02
2020-03-06T01:00:00.0,21.493788889,0.0,0.0
2020-03-06T02:00:00.0,21.897746667,0.0,0.0
2020-03-06T03:00:00.0,27.184455556,0.0,0.0
2020-03-06T04:00:00.0,13.397173333,0.0,0.0
2020-03-06T05:00:00.0,13.728805556,0.0,0.0
2020-03-06T06:00:00.0,15.828835556,0.8413333000000001,0.0
2020-03-06T07:00:00.0,24.015531110999998,3.8440000000000003,0.0
2020-03-06T08:00:00.0,22.109406667,8.006416699999999,0.0
2020-03-06T09:00:00.0,22.811146667,20.53025,0.0
2020-03-06T10:00:00.0,19.321193333,44.086584,0.0
2020-03-06T11:00:00.0,19.007351111,36.92825,0.0
2020-03-06T12:00:00.0,18.420248889,17.331417,0.0
2020-03-06T13:00:00.0,21.247833333,7.879750100000001,0.0
2020-03-06T14:00:00.0,21.274284444,6.4167501,0.0
2020-03-06T15:00:00.0,22.986268889,1.3980000000000001,0.0
2020-03-06T16:00:00.0,18.550057778,0.9748333,0.0
2020-03-06T17:00:00.0,26.444242222,0.0,0.0
2020-03-06T18:00:00.0,47.092355556,0.0,0.0
2020-03-06T19:00:00.0,37.545151110999996,0.0,0.0
2020-03-06T20:00:00.0,24.514842222,0.0,0.0
2020-03-06T21:00:00.0,16.825226667,0.0,0.0
2020-03-06T22:00:00.0,17.085476667000002,0.0,0.0
2020-03-06T23:00:00.0,18.321428889,0.0,11.98
2020-03-07T00:00:00.0,15.814271110999998,0.0,10.56
2020-03-07T01:00:00.0,18.931797778,0.0,9.52
2020-03-07T02:00:00.0,18.830997778,0.0,0.0
2020-03-07T03:00:00.0,19.652311111,0.0,9.53
2020-03-07T04:00:00.0,17.11411,0.0,16.67
2020-03-07T05:00:00.0,17.291582222,0.0,9.95
2020-03-07T06:00:00.0,16.878262222,1.0251667,8.09
2020-03-07T07:00:00.0,25.403933333,14.07675,0.4
2020-03-07T08:00:00.0,23.117864444000002,28.941083,0.0
2020-03-07T09:00:00.0,23.519448889,42.83975,0.0
2020-03-07T10:00:00.0,18.807275556,58.664666000000004,0.0
2020-03-07T11:00:00.0,19.130462222000002,64.869416,0.0
2020-03-07T12:00:00.0,16.246971111,62.481666000000004,7.62
2020-03-07T13:00:00.0,17.000802222,55.44125,0.0
2020-03-07T14:00:00.0,19.385931110999998,40.949,0.0
2020-03-07T15:00:00.0,19.215248889,16.565583,0.0
2020-03-07T16:00:00.0,15.87974,0.85125,0.0
2020-03-07T17:00:00.0,33.210964444,0.0,0.56
2020-03-07T18:00:00.0,52.67008,0.0,0.0
2020-03-07T19:00:00.0,26.846333333,0.0,1.52
2020-03-07T20:00:00.0,21.321811111,0.0,5.0
2020-03-07T21:00:00.0,21.645391111,0.0,0.0
2020-03-07T22:00:00.0,21.720153333000003,0.0,0.0
2020-03-07T23:00:00.0,22.942128889,0.0,0.0
2020-03-08T00:00:00.0,16.288325556,0.0,0.0
2020-03-08T01:00:00.0,20.348311110999997,0.0,5.12
2020-03-08T02:00:00.0,18.886933332999998,0.0,3.14
2020-03-08T03:00:00.0,18.271844444,0.0,1.72
2020-03-08T04:00:00.0,17.274225555999998,0.0,0.75
2020-03-08T05:00:00.0,19.331028889000002,0.0,3.11
2020-03-08T06:00:00.0,17.711537778,0.0258181,1.0
2020-03-08T07:00:00.0,21.453731111,1.1564999999999999,0.0
2020-03-08T08:00:00.0,19.691302222,5.66275,7.48
2020-03-08T09:00:00.0,22.569275555999997,5.7999999,21.8
2020-03-08T10:00:00.0,16.343516667,9.7631666,11.79
2020-03-08T11:00:00.0,15.254402222000001,7.0619167,34.95
2020-03-08T12:00:00.0,14.844727778,6.779333299999999,31.32
2020-03-08T13:00:00.0,21.727293333000002,6.4024167,18.29
2020-03-08T14:00:00.0,22.427448889,3.2701666,18.14
2020-03-08T15:00:00.0,23.394942221999997,1.31725,0.0
2020-03-08T16:00:00.0,21.937051111,0.0798334,0.0
2020-03-08T17:00:00.0,16.749377778,0.0,0.0
2020-03-08T18:00:00.0,44.98724,0.0,0.0
2020-03-08T19:00:00.0,32.948311111,0.0,0.0
2020-03-08T20:00:00.0,18.479017778,0.0,0.0
2020-03-08T21:00:00.0,13.742137778,0.0,0.0
2020-03-08T22:00:00.0,12.108946667,0.0,0.0
2020-03-08T23:00:00.0,18.327183333,0.0,136.56
2020-03-09T00:00:00.0,11.944102222,0.0,135.84
2020-03-09T01:00:00.0,14.495108889,0.0,0.0
2020-03-09T02:00:00.0,14.258917777999999,0.0,0.0
2020-03-09T03:00:00.0,14.390384444,0.0,0.0
2020-03-09T04:00:00.0,15.31157,0.0,0.0
2020-03-09T05:00:00.0,14.188493333,0.0,0.0
2020-03-09T06:00:00.0,15.701101111,0.6653333,0.0
2020-03-09T07:00:00.0,20.832993333,14.196000000000002,88.59
2020-03-09T08:00:00.0,24.215453333000003,13.0114165,51.4
2020-03-09T09:00:00.0,20.548051111,17.5575,135.43
2020-03-09T10:00:00.0,16.402123333,12.1944167,119.15
2020-03-09T11:00:00.0,16.030248889,12.2892501,105.7
2020-03-09T12:00:00.0,12.363128889,11.6095835,113.73
2020-03-09T13:00:00.0,18.524427778,6.8379166,103.43
2020-03-09T14:00:00.0,24.234713333000002,4.5180001999999995,102.18
2020-03-09T15:00:00.0,21.452828889,3.7165,97.75
2020-03-09T16:00:00.0,19.150277778,0.5899166,65.13
2020-03-09T17:00:00.0,21.244526667,0.0,31.64
2020-03-09T18:00:00.0,30.951626667,0.0,86.62
2020-03-09T19:00:00.0,52.32004,0.0,86.56
2020-03-09T20:00:00.0,33.178171111,0.0,30.44
2020-03-09T21:00:00.0,22.288937778,0.0,35.75
2020-03-09T22:00:00.0,23.027328889,0.0,55.44
2020-03-09T23:00:00.0,20.16404,0.0,49.49
2020-03-10T00:00:00.0,16.203143333,0.0,21.78
2020-03-10T01:00:00.0,15.201864444000002,0.0,22.46
2020-03-10T02:00:00.0,20.588873333,0.0,17.12
2020-03-10T03:00:00.0,21.087922222,0.0,3.02
2020-03-10T04:00:00.0,18.085615556,0.0,0.0
2020-03-10T05:00:00.0,16.935311111,0.0,5.4
2020-03-10T06:00:00.0,19.516088889000002,1.4988333,0.0
2020-03-10T07:00:00.0,28.834211111,23.2275835,23.91
2020-03-10T08:00:00.0,25.180373333000002,39.678084,102.73
2020-03-10T09:00:00.0,21.517066666999998,41.104249,85.48
2020-03-10T10:00:00.0,25.919986666999996,37.238749999999996,83.67
2020-03-10T11:00:00.0,21.359682222,20.452083000000002,104.26
2020-03-10T12:00:00.0,20.743315556,31.087,115.91
2020-03-10T13:00:00.0,21.231084444,20.4905835,160.64
2020-03-10T14:00:00.0,20.881071111,13.506166499999999,218.79
2020-03-10T15:00:00.0,18.436207778,6.74125,167.31
2020-03-10T16:00:00.0,20.752137777999998,1.9111666,82.25
2020-03-10T17:00:00.0,25.952246666999997,0.0,78.88
2020-03-10T18:00:00.0,50.0558,0.0,106.61
2020-03-10T19:00:00.0,21.802542222,0.0,71.09
2020-03-10T20:00:00.0,21.546884444,0.0,122.53
2020-03-10T21:00:00.0,21.949808889,0.0,116.14
2020-03-10T22:00:00.0,18.351404444,0.0,85.5
2020-03-10T23:00:00.0,14.941943333,0.0,12.13
2020-03-11T00:00:00.0,10.784713333,0.0,14.46
2020-03-11T01:00:00.0,16.093128889000003,0.0,11.38
2020-03-11T02:00:00.0,14.661333333,0.0,15.06
2020-03-11T03:00:00.0,18.349372222,0.0,12.66
2020-03-11T04:00:00.0,13.555564444000002,0.0,8.89
2020-03-11T05:00:00.0,13.877297777999999,0.0,13.15
2020-03-11T06:00:00.0,14.729093333,0.1655,18.86
2020-03-11T07:00:00.0,21.4808,1.6496667,15.82
2020-03-11T08:00:00.0,21.831282222,11.8051668,15.4
2020-03-11T09:00:00.0,19.485506667,5.9094167,12.06
2020-03-11T10:00:00.0,20.021651111,7.648416599999999,6.52
2020-03-11T11:00:00.0,16.581057777999998,9.2453334,15.46
2020-03-11T12:00:00.0,13.900072222,11.327,23.62
2020-03-11T13:00:00.0,17.421883333,14.833750000000002,9.35
2020-03-11T14:00:00.0,17.13079,7.2943334,10.83
2020-03-11T15:00:00.0,21.614015556,5.1263331999999995,22.81
2020-03-11T16:00:00.0,21.346768889,5.2176666,17.04
2020-03-11T17:00:00.0,24.474888889000002,0.0067142999999999994,14.68
2020-03-11T18:00:00.0,55.213702221999995,0.0,16.7
2020-03-11T19:00:00.0,24.743475556,0.0,16.24
2020-03-11T20:00:00.0,21.669297778,0.0,15.99
2020-03-11T21:00:00.0,23.483924444,0.0,16.24
2020-03-11T22:00:00.0,22.590977778000003,0.0,17.37
2020-03-11T23:00:00.0,21.556593333000002,0.0,50.04
2020-03-12T00:00:00.0,16.025542222000002,0.0,28.03
2020-03-12T01:00:00.0,17.868823332999998,0.0,0.0
2020-03-12T02:00:00.0,15.118747778,0.0,0.0
2020-03-12T03:00:00.0,15.499751110999998,0.0,0.0
2020-03-12T04:00:00.0,13.287464444000001,0.0,0.0
2020-03-12T05:00:00.0,17.469482222,0.0,0.0
2020-03-12T06:00:00.0,16.481884444000002,0.0320834,0.0
2020-03-12T07:00:00.0,20.72048,1.9675001,10.9
2020-03-12T08:00:00.0,17.589188889000003,4.3468332,88.71
2020-03-12T09:00:00.0,18.63873,6.96025,4.74
2020-03-12T10:00:00.0,18.584531111,3.8265000000000002,0.0
2020-03-12T11:00:00.0,15.398774444,5.7474165,30.83
2020-03-12T12:00:00.0,20.226028889000002,3.5688334,20.79
2020-03-12T13:00:00.0,17.915698889,13.2806665,28.93
2020-03-12T14:00:00.0,17.487962222,6.5242499,0.0
2020-03-12T15:00:00.0,27.397388889000002,0.5845834,0.0
2020-03-12T16:00:00.0,24.352433333,0.011,0.0
2020-03-12T17:00:00.0,23.412808889,0.0,0.0
2020-03-12T18:00:00.0,34.421617778000005,0.0,0.0
2020-03-12T19:00:00.0,60.936782222,0.0,0.0
2020-03-12T20:00:00.0,34.032906667,0.0,0.0
2020-03-12T21:00:00.0,27.220102221999998,0.0,0.0
2020-03-12T22:00:00.0,20.491775556,0.0,0.0
2020-03-12T23:00:00.0,13.092062222000001,0.0,0.0
2020-03-13T00:00:00.0,13.587085556,0.0,0.0
2020-03-13T01:00:00.0,14.976168889,0.0,0.0
2020-03-13T02:00:00.0,16.874626667,0.0,0.0
2020-03-13T03:00:00.0,16.102676667,0.0,35.69
2020-03-13T04:00:00.0,16.235678889000003,0.0,92.36
2020-03-13T05:00:00.0,14.067957778,0.0,136.4
2020-03-13T06:00:00.0,15.30348,0.0054167,170.47
2020-03-13T07:00:00.0,22.381437778000002,0.0853333,122.88
2020-03-13T08:00:00.0,28.999588889,0.258,73.25
2020-03-13T09:00:00.0,25.505664444,0.20516660000000003,29.4
2020-03-13T10:00:00.0,24.507786666999998,1.7153333,73.19
2020-03-13T11:00:00.0,29.549853333,1.0590001,108.9
2020-03-13T12:00:00.0,23.075702221999997,3.2558333,95.75
2020-03-13T13:00:00.0,22.4319,3.97175,53.25
2020-03-13T14:00:00.0,30.433037778000003,6.7680833,35.39
2020-03-13T15:00:00.0,28.520224444,0.4111667,46.87
2020-03-13T16:00:00.0,25.876657778000002,0.45241669999999995,76.57
2020-03-13T17:00:00.0,20.400555556,0.0,21.18
2020-03-13T18:00:00.0,39.835933333,0.0,42.47
2020-03-13T19:00:00.0,54.365715556000005,0.0,66.85
2020-03-13T20:00:00.0,26.871048889,0.0,23.28
2020-03-13T21:00:00.0,26.387326666999996,0.0,3.46
2020-03-13T22:00:00.0,26.323048889000003,0.0,1.81
2020-03-13T23:00:00.0,25.076222222,0.0,3.19
2020-03-14T00:00:00.0,24.903391110999998,0.0,20.84
2020-03-14T01:00:00.0,21.749122221999997,0.0,24.04
2020-03-14T02:00:00.0,32.815608889,0.0,30.29
2020-03-14T03:00:00.0,25.457402222,0.0,33.7
2020-03-14T04:00:00.0,23.954173333000004,0.0,27.76
2020-03-14T05:00:00.0,21.36116,0.0,26.77
2020-03-14T06:00:00.0,25.766333333000002,0.0790834,32.5
2020-03-14T07:00:00.0,28.406184444,0.39675000000000005,36.24
2020-03-14T08:00:00.0,24.198153333,0.8805833,61.46
2020-03-14T09:00:00.0,28.506931111,7.8412501,88.03
2020-03-14T10:00:00.0,25.283591111,29.6750005,103.05
2020-03-14T11:00:00.0,24.851688889000002,56.540248999999996,102.21
2020-03-14T12:00:00.0,27.369684444,56.256332,85.12
2020-03-14T13:00:00.0,28.854351111,46.174749,65.19
2020-03-14T14:00:00.0,21.983777778,18.4424165,55.22
2020-03-14T15:00:00.0,23.821802222,8.3648334,62.56
2020-03-14T16:00:00.0,21.58514,2.4385834,64.95
2020-03-14T17:00:00.0,49.536693333,0.008,94.44
2020-03-14T18:00:00.0,56.89024,0.0,135.76
2020-03-14T19:00:00.0,29.640591111,0.0,159.45
2020-03-14T20:00:00.0,24.932986666999998,0.0,129.02
2020-03-14T21:00:00.0,19.544337778,0.0,122.25
2020-03-14T22:00:00.0,17.357906667,0.0,149.18
2020-03-14T23:00:00.0,16.068215556,0.0,155.26
2020-03-15T00:00:00.0,15.022848889,0.0,153.65
2020-03-15T01:00:00.0,18.309247778,0.0,169.99
2020-03-15T02:00:00.0,15.573403333,0.0,161.67
2020-03-15T03:00:00.0,18.42056,0.0,170.33
2020-03-15T04:00:00.0,14.924588889,0.0,164.33
2020-03-15T05:00:00.0,13.581302222,0.0,184.4
2020-03-15T06:00:00.0,13.8634,0.09533330000000001,169.7
2020-03-15T07:00:00.0,22.647271111,2.66175,137.32
2020-03-15T08:00:00.0,24.368862221999997,5.215999999999999,159.73
2020-03-15T09:00:00.0,24.699322222,7.953749999999999,122.82
2020-03-15T10:00:00.0,22.227537778000002,9.260250000000001,94.44
2020-03-15T11:00:00.0,22.660386666999997,17.3700005,60.92
2020-03-15T12:00:00.0,17.978974444000002,34.212416000000005,26.16
2020-03-15T13:00:00.0,20.186928889,49.235333,19.95
2020-03-15T14:00:00.0,17.52696,47.76691699999999,19.79
2020-03-15T15:00:00.0,21.321635556,21.2918335,49.01
2020-03-15T16:00:00.0,17.805506667,4.4286668,110.48
2020-03-15T17:00:00.0,18.250428889000002,0.0,97.53
2020-03-15T18:00:00.0,27.214226667,0.0,53.53
2020-03-15T19:00:00.0,56.600742222,0.0,8.11
2020-03-15T20:00:00.0,32.296088889,0.0,32.12
2020-03-15T21:00:00.0,20.855202222,0.0,35.8
2020-03-15T22:00:00.0,21.610437778,0.0,19.54
2020-03-15T23:00:00.0,21.747091111,0.0,28.96
2020-03-16T00:00:00.0,15.79428,0.0,37.72
2020-03-16T01:00:00.0,18.01885,0.0,29.18
2020-03-16T02:00:00.0,18.680397778,0.0,23.55
2020-03-16T03:00:00.0,18.728797778,0.0,28.46
2020-03-16T04:00:00.0,15.231,0.0,0.0
2020-03-16T05:00:00.0,18.504496667,0.0040750000000000005,0.0
2020-03-16T06:00:00.0,18.915248889,2.0066667000000002,7.43
2020-03-16T07:00:00.0,21.028286667,19.414,12.72
2020-03-16T08:00:00.0,21.2769,45.431083,14.82
2020-03-16T09:00:00.0,19.900882222,58.908500000000004,5.49
2020-03-16T10:00:00.0,14.502073333,67.36233200000001,16.12
2020-03-16T11:00:00.0,19.190931110999998,70.89975000000001,32.01
2020-03-16T12:00:00.0,19.234822222000002,68.19233200000001,33.8
2020-03-16T13:00:00.0,21.503562222,59.761084000000004,29.93
2020-03-16T14:00:00.0,23.048142222,46.0595,57.72
2020-03-16T15:00:00.0,19.897351111,16.053917000000002,48.64
2020-03-16T16:00:00.0,20.365653333,2.7860834,56.73
2020-03-16T17:00:00.0,13.722415556,0.014111100000000001,72.08
2020-03-16T18:00:00.0,33.317864444,0.0,88.13
2020-03-16T19:00:00.0,42.764782222,0.0,115.93
2020-03-16T20:00:00.0,21.951857778,0.0,96.75
2020-03-16T21:00:00.0,19.703157777999998,0.0,92.63
2020-03-16T22:00:00.0,17.233442222,0.0,100.31
2020-03-16T23:00:00.0,15.26652,0.0,81.98
2020-03-17T00:00:00.0,14.088003333,0.0,40.36
2020-03-17T01:00:00.0,18.597225555999998,0.0,45.26
2020-03-17T02:00:00.0,19.657637777999998,0.0,36.41
2020-03-17T03:00:00.0,19.168573333,0.0,58.24
2020-03-17T04:00:00.0,15.920164444000001,0.0,85.15
2020-03-17T05:00:00.0,13.088051110999999,0.0371112,104.57
2020-03-17T06:00:00.0,15.528445556,1.8648333,55.27
2020-03-17T07:00:00.0,18.019025556,3.7344166000000003,59.22
2020-03-17T08:00:00.0,21.414457778,19.918083499999998,40.45
2020-03-17T09:00:00.0,23.180566666999997,22.4656665,22.31
2020-03-17T10:00:00.0,19.923937778,49.219751,77.45
2020-03-17T11:00:00.0,16.973308889000002,58.45225000000001,64.73
2020-03-17T12:00:00.0,15.541861111,25.1385005,112.66
2020-03-17T13:00:00.0,16.739848889,44.298500000000004,50.68
2020-03-17T14:00:00.0,18.205722222000002,15.826833500000001,76.82
2020-03-17T15:00:00.0,25.24068,4.9288334,101.46
2020-03-17T16:00:00.0,19.708208889,1.1225001,61.49
2020-03-17T17:00:00.0,37.287017778,0.1522,19.83
2020-03-17T18:00:00.0,56.715066666999995,0.0,32.72
2020-03-17T19:00:00.0,29.88232,0.0,30.69
2020-03-17T20:00:00.0,25.266726666999997,0.0,35.48
2020-03-17T21:00:00.0,23.275388889000002,0.0,29.41
2020-03-17T22:00:00.0,25.331871110999998,0.0,29.27
2020-03-17T23:00:00.0,21.156266667,0.0,18.32
2020-03-18T00:00:00.0,16.189488889,0.0,21.54
2020-03-18T01:00:00.0,18.629833333,0.0,24.25
2020-03-18T02:00:00.0,20.223313333,0.0,25.84
2020-03-18T03:00:00.0,19.803604444,0.0,30.1
2020-03-18T04:00:00.0,18.770348889,0.0,22.2
2020-03-18T05:00:00.0,19.475035555999998,0.2347,30.66
2020-03-18T06:00:00.0,22.188035556,3.9363333999999996,12.34
2020-03-18T07:00:00.0,25.304051111,21.097666999999998,24.69
2020-03-18T08:00:00.0,22.960935556,34.894833,28.08
2020-03-18T09:00:00.0,22.67074,43.518833,13.28
2020-03-18T10:00:00.0,20.529902222,55.272166,5.88
2020-03-18T11:00:00.0,18.8904,27.0059995,35.63
2020-03-18T12:00:00.0,18.427851111,51.411418,20.16
2020-03-18T13:00:00.0,20.547675555999998,10.339416700000001,64.39
2020-03-18T14:00:00.0,19.955066667,12.09175,59.16
2020-03-18T15:00:00.0,25.121348889,11.4959999,53.48
2020-03-18T16:00:00.0,22.154535556,0.41800000000000004,86.7
2020-03-18T17:00:00.0,18.349725556,0.09727269999999999,33.01
2020-03-18T18:00:00.0,53.837426666999995,0.0,12.65
2020-03-18T19:00:00.0,31.603208889,0.0,22.8
2020-03-18T20:00:00.0,23.324235555999998,0.0,21.14
2020-03-18T21:00:00.0,20.722706667,0.0,55.23
2020-03-18T22:00:00.0,18.478044444000002,0.0,79.54
2020-03-18T23:00:00.0,10.291045556,0.0,90.44
2020-03-19T00:00:00.0,17.240844444,0.0,67.65
2020-03-19T01:00:00.0,20.615346667,0.0,69.95
2020-03-19T02:00:00.0,19.099291111,0.0,59.3
2020-03-19T03:00:00.0,22.367211111,0.0,16.92
2020-03-19T04:00:00.0,16.17974,0.0,13.99
2020-03-19T05:00:00.0,16.836135556,0.0,16.41
2020-03-19T06:00:00.0,16.806298889,0.5836667,18.6
2020-03-19T07:00:00.0,23.646377778,14.407083499999999,25.93
2020-03-19T08:00:00.0,26.652946667,37.593583,114.72
2020-03-19T09:00:00.0,24.373235555999997,33.111583,121.79
2020-03-19T10:00:00.0,21.35886,15.54425,128.7
2020-03-19T11:00:00.0,21.152051111,11.952333099999999,26.19
2020-03-19T12:00:00.0,20.498453333,24.9189995,34.51
2020-03-19T13:00:00.0,20.32144,8.4029999,23.5
2020-03-19T14:00:00.0,23.303244444,14.741499999999998,25.08
2020-03-19T15:00:00.0,25.966244444,12.3775832,21.24
2020-03-19T16:00:00.0,23.991244444,2.1306667,11.52
2020-03-19T17:00:00.0,22.029977778000003,0.2068333,1.94
2020-03-19T18:00:00.0,20.199151111,0.0,7.31
2020-03-19T19:00:00.0,60.011862222,0.0,9.11
2020-03-19T20:00:00.0,38.616573333000005,0.0,0.0
2020-03-19T21:00:00.0,23.040257778,0.0,0.0
2020-03-19T22:00:00.0,20.46148,0.0,0.0
2020-03-19T23:00:00.0,24.475564444,0.0,0.0
2020-03-20T00:00:00.0,19.476677778,0.0,17.5
2020-03-20T01:00:00.0,19.454597778,0.0,0.0
2020-03-20T02:00:00.0,21.357257778,0.0,0.0
2020-03-20T03:00:00.0,25.825504444,0.0,0.0
2020-03-20T04:00:00.0,21.301562222,0.0,0.0
2020-03-20T05:00:00.0,20.654415556,0.0,0.0
2020-03-20T06:00:00.0,22.32468,0.0933334,0.0
2020-03-20T07:00:00.0,23.686095555999998,1.7460833,0.0
2020-03-20T08:00:00.0,26.948493333000002,0.946,0.0
2020-03-20T09:00:00.0,24.120724444,0.11191670000000001,0.0
2020-03-20T10:00:00.0,24.706191111,3.7594165999999998,0.0
2020-03-20T11:00:00.0,17.751273333,2.596,0.0
2020-03-20T12:00:00.0,17.447617777999998,8.1790833,0.0
2020-03-20T13:00:00.0,19.832584444000002,5.8605833,0.0
2020-03-20T14:00:00.0,21.501777778,6.4060001,0.0
2020-03-20T15:00:00.0,33.322002221999995,1.4303333,0.0
2020-03-20T16:00:00.0,28.058131110999998,1.6020834000000002,0.0
2020-03-20T17:00:00.0,50.754724444,0.032,0.0
2020-03-20T18:00:00.0,45.956111111000006,0.0,0.0
2020-03-20T19:00:00.0,22.705073333,0.0,0.0
2020-03-20T20:00:00.0,18.447953333,0.0,0.0
2020-03-20T21:00:00.0,18.091028889,0.0,0.0
2020-03-20T22:00:00.0,16.564236667,0.0,0.0
2020-03-20T23:00:00.0,16.220797777999998,0.0,0.0
2020-03-21T00:00:00.0,14.146053333,0.0,0.0
2020-03-21T01:00:00.0,16.224844444000002,0.0,0.0
2020-03-21T02:00:00.0,16.197495556,0.0,0.0
2020-03-21T03:00:00.0,16.889398889000002,0.0,0.0
2020-03-21T04:00:00.0,13.939313333,0.0,0.0
2020-03-21T05:00:00.0,14.797791110999999,0.0003077,0.0
2020-03-21T06:00:00.0,18.205147778,1.8053333999999999,0.0
2020-03-21T07:00:00.0,22.357191111,13.2491668,0.0
2020-03-21T08:00:00.0,24.795635556,35.41325,0.0
2020-03-21T09:00:00.0,22.606082221999998,45.686583999999996,0.0
2020-03-21T10:00:00.0,22.04618,64.80575,0.0
2020-03-21T11:00:00.0,18.613968889000002,71.047668,0.0
2020-03-21T12:00:00.0,16.692651111,67.928416,0.0
2020-03-21T13:00:00.0,17.727017778,62.238918,0.0
2020-03-21T14:00:00.0,19.138064444,48.360834,0.0
2020-03-21T15:00:00.0,17.796437777999998,29.476001,0.0
2020-03-21T16:00:00.0,17.628795556,10.7224167,0.0
2020-03-21T17:00:00.0,36.982017778,0.5864166,0.0
2020-03-21T18:00:00.0,50.693244443999994,0.0,0.0
2020-03-21T19:00:00.0,24.945042221999998,0.0,0.0
2020-03-21T20:00:00.0,23.499422222,0.0,0.0
2020-03-21T21:00:00.0,20.198333333,0.0,0.0
2020-03-21T22:00:00.0,19.021124444,0.0,0.0
2020-03-21T23:00:00.0,16.969223333,0.0,0.0
2020-03-22T00:00:00.0,18.354111110999998,0.0,0.0
2020-03-22T01:00:00.0,19.849953333,0.0,0.0
2020-03-22T02:00:00.0,19.529355556,0.0,0.0
2020-03-22T03:00:00.0,22.158975555999998,0.0,0.0
2020-03-22T04:00:00.0,19.479353333,0.0,1.24
2020-03-22T05:00:00.0,16.976423333,0.2495,0.0
2020-03-22T06:00:00.0,18.751795555999998,3.1613333,0.0
2020-03-22T07:00:00.0,23.628844444000002,9.76925,0.0
2020-03-22T08:00:00.0,26.23786,21.583416999999997,0.0
2020-03-22T09:00:00.0,22.535662222,18.4364165,0.0
2020-03-22T10:00:00.0,23.315393333000003,13.099666500000001,0.0
2020-03-22T11:00:00.0,16.818428889,15.950166499999998,1.11
2020-03-22T12:00:00.0,17.977077777999998,17.451666999999997,0.0
2020-03-22T13:00:00.0,45.953893333,8.578,0.0
2020-03-22T14:00:00.0,32.058488889,2.9630833,0.0
2020-03-22T15:00:00.0,19.432646667,2.1911667,3.61
2020-03-22T16:00:00.0,17.048651110999998,1.3855,7.62
2020-03-22T17:00:00.0,22.498353333,0.0462091,24.52
2020-03-22T18:00:00.0,53.583275556000004,0.0,28.95
2020-03-22T19:00:00.0,25.98334,0.0,21.85
2020-03-22T20:00:00.0,22.288806667,0.0,30.16
2020-03-22T21:00:00.0,19.092517778,0.0,25.62
2020-03-22T22:00:00.0,16.895925555999998,0.0,31.32
2020-03-22T23:00:00.0,15.379506667000001,0.0,61.3
2020-03-23T00:00:00.0,13.894747778,0.0,66.77
2020-03-23T01:00:00.0,16.864086667000002,0.0,72.19
2020-03-23T02:00:00.0,21.022606667,0.0,86.97
